name	url	our_price	ingredients	packaging_type	food_texture	lifestage	brand	food_form	special_diet	restricted_availability	moisture_warning	%_calories_carbohydrate	%_calories_min_protein	%_calories_min_fat	price_per_kcal	price_per_month
Hill's Science Diet Adult Sensitive Stomach & Skin Chicken & Rice Recipe Dry Cat Food, 15.5-lb bag	https://www.chewy.com/hills-science-diet-adult-sensitive/dp/34069	44.99	Chicken, Brewers Rice, Corn Gluten Meal, Whole Grain Corn, Chicken Fat, Chicken Meal, Egg Product, Chicken Liver Flavor, Soybean Oil, Lactic Acid, Oat Fiber, L-Lysine, Potassium Chloride, Choline Chloride, Fructooligosaccharides (FOS), Iodized Salt, DL-Methionine, Taurine, vitamins (Vitamin E Supplement, L-Ascorbyl-2-Polyphosphate (source of Vitamin C), Niacin Supplement, Thiamine Mononitrate, Vitamin A Supplement, Calcium Pantothenate, Riboflavin Supplement, Biotin, Vitamin B12 Supplement, Pyridoxine Hydrochloride, Folic Acid, Vitamin D3 Supplement), Calcium Carbonate, L-Tryptophan, minerals (Ferrous Sulfate, Zinc Oxide, Copper Sulfate, Manganous Oxide, Calcium Iodate, Sodium Selenite), Mixed Tocopherols for freshness, Natural Flavors, Beta-Carotene.			adult	hill's science diet	dry food	sensitive digestion pea-free			36.837280896294395	26.06104060579723	37.101678497908374		
Fancy Feast Classic Salmon & Shrimp Feast Canned Cat Food, 3-oz, case of 24	https://www.chewy.com/fancy-feast-classic-salmon-shrimp/dp/103898	16.8	Fish Broth, Salmon, Liver, Meat By-Products, Turkey, Fish, Shrimp, Artificial And Natural Flavors, Added Color, Tricalcium Phosphate, Guar Gum, MINERALS [Potassium Chloride, Magnesium Sulfate, Mono And Dicalcium Phosphate, Zinc Sulfate, Ferrous Sulfate, Copper Sulfate, Manganese Sulfate, Potassium Iodide], Salt, Red 3, Taurine, VITAMINS [Thiamine Mononitrate (Vitamin B-1), Vitamin E Supplement, Niacin (Vitamin B-3), Calcium Pantothenate (Vitamin B-5), Vitamin A Supplement, Menadione Sodium Bisulfite Complex (Vitamin K), Pyridoxine Hydrochloride (Vitamin B-6), Riboflavin Supplement (Vitamin B-2), Vitamin B-12 Supplement, Biotin (Vitamin B-7), Folic Acid (Vitamin B-9), Vitamin D-3 Supplement]. E667318.	can	pate	adult	purina	wet food	grain-free pea-free			7.9949238578680095	48.85786802030458	43.14720812182742	0.007608695652173913	45.652173913043484
Friskies Tender & Crunchy Combo Dry Cat Food, 16-lb bag	https://www.chewy.com/friskies-tender-crunchy-combo-dry-cat/dp/104278	11.78	Ground Yellow Corn, Corn Gluten Meal, Chicken By-product Meal, Ground Wheat, Soybean Meal, Beef Tallow Preserved With Mixed-tocopherols, Meat And Bone Meal, Glycerin, Animal Liver Flavor, Chicken, Phosphoric Acid, Calcium Carbonate, Natural Flavor, Salt, Turkey By-product Meal, Potassium Chloride, Choline Chloride, Dried Carrots, Dried Green Beans, Taurine, Minerals [Zinc Sulfate, Ferrous Sulfate, Manganese Sulfate, Copper Sulfate, Calcium Iodate, Sodium Selenite], Vitamins [Vitamin E Supplement, Niacin (Vitamin B-3), Vitamin A Supplement, Calcium Pantothenate (Vitamin B-5), Thiamine Mononitrate (Vitamin B-1), Riboflavin Supplement (Vitamin B-2), Vitamin B-12 Supplement, Pyridoxine Hydrochloride (Vitamin B-6), Folic Acid (Vitamin B-9), Vitamin D-3 Supplement, Biotin (Vitamin B-7), Menadione Sodium Bisulfite Complex (Vitamin K)], Yellow 6, Dl-methionine, L-lysine Monohydrochloride, Red 40, Yellow 5, L-tryptophan, Blue 2. G600419.			adult	purina	dry food				40.02568169801344	31.724450487196915	28.249867814789635	0.0004500779733850845	2.700467840310507
Hill's Prescription Diet c/d Multicare Urinary Care with Chicken Dry Cat Food, 8.5-lb bag	https://www.chewy.com/hills-prescription-diet-cd-multicare/dp/54781	44.99	Chicken, Whole Grain Corn, Corn Gluten Meal, Whole Grain Wheat, Brewers Rice, Pork Fat, Chicken Meal, Egg Product, Pork Flavor, Soybean Oil, Fish Oil, Lactic Acid, L-Lysine, Calcium Sulfate, Potassium Chloride, Choline Chloride, DL-Methionine, Potassium Citrate, vitamins (Vitamin E Supplement, Niacin Supplement, Thiamine Mononitrate, Calcium Pantothenate, Pyridoxine Hydrochloride, Vitamin A Supplement, Riboflavin Supplement, Biotin, Vitamin B12 Supplement, Folic Acid, Vitamin D3 Supplement), Taurine, minerals (Ferrous Sulfate, Zinc Oxide, Copper Sulfate, Manganous Oxide, Calcium Iodate, Sodium Selenite), Iodized Salt, Mixed Tocopherols for freshness, Natural Flavors, Beta-Carotene			adult	hill's	dry food	pea-free veterinary diet		% moisture max estimated	40.81458899783033	28.837439235395895	30.347971766773775		
Taste of the Wild Rocky Mountain Grain-Free Dry Cat Food, 14-lb bag	https://www.chewy.com/taste-wild-rocky-mountain-grain-free/dp/181327	30.99	"Chicken Meal, Peas, Sweet Potatoes, Chicken Fat (Preserved With Mixed Tocopherols), Pea Protein, Potato Protein, Roasted Venison, Smoked Salmon, Natural Flavor, Ocean Fish Meal, Dl-Methionine, Potassium Chloride, Taurine, Choline Chloride, Dried Chicory Root, Tomatoes, Blueberries, Raspberries, Yucca Schidigera Extract, Dried Lactobacillus Plantarum Fermentation Product, Dried Bacillus Subtilis Fermentaion Product, Dried Lactobacillus Acidophilus Fermentation Product, Dried Enterococcus Faecium Fermentation Product, Dried Bifidobacterium Animalis Fermentation Product, Zinc Proteinate, Vitamin E Supplement, Niacin, Manganese Proteinate, Copper Proteinate, Zinc Sulfate, Manganese Sulfate, Copper Sulfate, Thiamine Mononitrate (Vitamin B1), Vitamin A Supplement, Biotin, Potassium Iodide, Calcium Pantothenate, Riboflavin (Vitamin B2), Pyridoxine Hydrochloride (Vitamin B6), Vitamin B12 Supplement, Manganous Oxide, Sodium Selenite, Vitamin D Supplement, Folic Acid.

Contains A Source Of Live (Viable), Naturally Occurring Microorganisms."			adult		dry food	grain-free high-protein			21.75947297180994	38.33785824381313	39.902668784376935	0.0013033177570093459	7.819906542056074
Fancy Feast Grilled Salmon Feast in Gravy Canned Cat Food, 3-oz, case of 24	https://www.chewy.com/fancy-feast-grilled-salmon-feast-in/dp/103960	16.8	Fish Broth, Salmon, Liver, Wheat Gluten, Meat By-Products, Chicken, Corn Starch-Modified, Artificial and Fish Broth, Salmon, Liver, Wheat Gluten, Meat By-Products, Chicken, Corn Starch-Modified, Artificial and Natural Flavors, Salt, Tricalcium Phosphate, Added Color, Soy Protein Concentrate, Potassium Chloride, Red 3, Taurine, Magnesium Sulfate, Mono And Dicalcium Phosphate, Choline Chloride, Thiamine Mononitrate, Vitamin E Supplement, Zinc Sulfate, Ferrous Sulfate, Niacin, Calcium Pantothenate, Vitamin A Supplement, Copper Sulfate, Menadione Sodium Bisulfite Complex (Source of Vitamin K Activity), Manganese Sulfate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin B-12 Supplement, Biotin, Folic Acid, Vitamin D-3 Supplement, Potassium Iodide. C-6926.	can	grilled	adult	purina	wet food				14.779270633397312	59.11708253358925	26.103646833013432	0.01	60.0
Fancy Feast Gourmet Savory Chicken & Turkey Dry Cat Food, 12-lb bag	https://www.chewy.com/fancy-feast-gourmet-savory-chicken/dp/104021	24.78	Ground Rice, Poultry By-Product Meal, Corn Gluten Meal, Beef Tallow Naturally Preserved With Mixed-Tocopherols, Whole Grain Corn, Soybean Meal, Liver Flavor, Chicken, Turkey, Phosphoric Acid, Calcium Carbonate, Natural And Artificial Flavors, Salt, Brewers Dried Yeast, Potassium Chloride, Choline Chloride, Fish Oil, Minerals [Zinc Sulfate, Ferrous Sulfate, Manganese Sulfate, Copper Sulfate, Calcium Iodate, Sodium Selenite], Taurine, Vitamins [Vitamin E Supplement, Niacin (Vitamin B-3), Vitamin A Supplement, Calcium Pantothenate (Vitamin B-5), Thiamine Mononitrate (Vitamin B-1), Riboflavin Supplement (Vitamin B-2), Vitamin B-12 Supplement, Pyridoxine Hydrochloride (Vitamin B-6), Folic Acid (Vitamin B-9), Vitamin D-3 Supplement, Biotin (Vitamin B-7), Menadione Sodium Bisulfite Complex (Vitamin K)], Dl-Methionine, Red 40, Yellow 5, Blue 2. E650018			adult	purina	dry food				32.34916559691913	30.551989730423617	37.09884467265726	0.001137194055944056	6.8231643356643366
Purina Pro Plan Savor Adult White Meat Chicken & Vegetable Entree in Gravy Canned Cat Food, 3-oz, case of 24	https://www.chewy.com/purina-pro-plan-savor-adult-white/dp/52904	23.28	Water Sufficient for Processing, Chicken, Wheat Gluten, Liver, Meat By-Products, Tomatoes, Carrots, Turkey, Corn Starch-Modified, Artificial and Natural Flavors, Salt, Calcium Phosphate, Soy Protein Concentrate, Potassium Chloride, Added Color, Taurine, Choline Chloride, Vitamin E Supplement, Thiamine Mononitrate, Zinc Sulfate, Ferrous Sulfate, Niacin, Calcium Pantothenate, Vitamin A Supplement, Menadione Sodium Bisulfite Complex (Source of Vitamin K Activity), Copper Sulfate, Manganese Sulfate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin B-12 Supplement, Biotin, Folic Acid, Vitamin D-3 Supplement, Potassium Iodide.	can	chunks in gravy	adult	purina	wet food	high-protein			8.891809023215083	61.322820849759076	29.78537012702584	0.014923076923076924	89.53846153846155
Rachael Ray Nutrish Natural Chicken & Brown Rice Recipe Dry Cat Food, 14-lb bag	https://www.chewy.com/rachael-ray-nutrish-natural-chicken/dp/105836	19.97	Chicken, Chicken Meal, Corn Gluten Meal, Brown Rice, Brewer's Rice, Dried Peas, Poultry Fat (Preserved with Mixed Tocopherols), Whole Flaxseed, Fish Meal, Dried Plain Beet Pulp, Natural Flavor, Caramel (Color), Salt, Potassium Chloride, Dicalsium Phosphate, Choline Chloride, Taurine, Dried Carrots, Vitamin E Supplement, Zinc Sulfate, Calcium Carbonate, L-Tryptophan, Ferrous Sulfate, Niacin, L-Ascorbyl-2-Polyphosphate (Source of Vitamin C), Manganese Sulfate, Copper Sulfate, Vitamin A Supplement, Thiamine Mononitrate, d-Calcium Pantothenate, Biotin, Sodium Selenite, Riboflavin Supplement, Pyridoxine Hydrochloride (Source of Vitamin B6), Menadione Sodium Bisulfite Complex (Source of Vitamin K Activity), Vitamin B12 Supplement, Folic Acid, Potassium Iodide, Vitamin D3 Supplement.			adult		dry food				33.73934226552984	33.13032886723508	33.13032886723508	0.0008652751031636863	5.191650618982118
Kit & Kaboodle Outdoor Dry Cat Food, 35-lb bag	https://www.chewy.com/kit-kaboodle-outdoor-dry-cat-food/dp/182455	25.22	Ground yellow corn, corn gluten meal, soybean meal, meat and bone meal, animal fat preserved with mixed-tocopherols, chicken by-product meal, phosphoric acid, animal liver flavor, salt, calcium carbonate, fish meal, choline chloride, Minerals [potassium chloride, zinc sulfate, ferrous sulfate, manganese sulfate, copper sulfate, calcium iodate, sodium selenite], taurine, Vitamins [Vitamin E supplement, niacin (Vitamin B-3), Vitamin A supplement, calcium pantothenate (Vitamin B-5), thiamine mononitrate (Vitamin B-1), Vitamin B-12 supplement, riboflavin supplement (Vitamin B-2), pyridoxine hydrochloride (Vitamin B-6), Vitamin D-3 supplement, folic acid (Vitamin B-9), menadione sodium bisulfite complex (Vitamin K), biotin (Vitamin B-7)], L-Tryptophan, DL-Methionine, Red 40, Yellow 5, Blue 2. A451417			adult	purina	dry food				58.92255892255892	35.35353535353536	5.723905723905724	0.00043578167855183765	2.614690071311026
Hill's Science Diet Adult Urinary Hairball Control Dry Cat Food, 15.5-lb bag	https://www.chewy.com/hills-science-diet-adult-urinary/dp/118242	44.99	Chicken, Whole Grain Wheat, Corn Gluten Meal, Pork Fat, Powdered Cellulose, Wheat Gluten, Chicken Liver Flavor, Dried Beet Pulp, Soybean Oil, Lactic Acid, Calcium Sulfate, Fish Oil, Choline Chloride, Potassium Chloride, L-Lysine, Iodized Salt, Dicalcium Phosphate, Taurine, vitamins (Vitamin E Supplement, L-Ascorbyl-2-Polyphosphate (source of Vitamin C), Niacin Supplement, Thiamine Mononitrate, Vitamin A Supplement, Calcium Pantothenate, Riboflavin Supplement, Biotin, Vitamin B12 Supplement, Pyridoxine Hydrochloride, Folic Acid, Vitamin D3 Supplement), Potassium Citrate, minerals (Ferrous Sulfate, Zinc Oxide, Copper Sulfate, Manganous Oxide, Calcium Iodate, Sodium Selenite), L-Carnitine, Mixed Tocopherols for freshness, Natural Flavors, Green Peas, Apples, Cranberries, Carrots, Broccoli, Beta-Carotene			adult	hill's science diet	dry food			% moisture max estimated	33.15269893358647	28.848417283624645	37.99888378278888		
Fancy Feast Purely Flaked Skipjack Tuna Wet Cat Food, 2-oz tray, case of 10	https://www.chewy.com/fancy-feast-purely-flaked-skipjack/dp/103813	11.12	Skipjack Tuna, Fish Broth, Sunflower Seed Oil, Calcium Lactate, Tricalcium Phosphate, Guar Gum, Celery Powder, Choline Chloride, Salt, Xanthan Gum, Taurine, Minerals [Zinc Sulfate, Ferrous Sulfate, Magnesium Sulfate, Copper Sulfate, Manganese Sulfate, Potassium Iodide], Vitamins [Thiamine Mononitrate (Vitamin B-1), Niacin (Vitamin B-3), Vitamin E Supplement, Calcium Pantothenate (Vitamin B-5), Vitamin A Supplement, Riboflavin Supplement (Vitamin B-2), Pyridoxine Hydrochloride (Vitamin B-6), Folic Acid (Vitamin B-9), Menadione Sodium Bisulfite Complex (Vitamin K), Biotin (Vitamin B-7), Vitamin B-12 Supplement]. E-6400.	tray	flaked	adult	purina	wet food				0.0	76.14035087719299	23.859649122807017	0.022693877551020408	136.16326530612247
Hill's Prescription Diet i/d Digestive Care Chicken & Vegetable Stew Canned Cat Food, 2.9-oz, case of 24	https://www.chewy.com/hills-prescription-diet-id-digestive/dp/108998	39.99	Water, Chicken, Pork Liver, Carrots, Wheat Gluten, Rice Starch, Rice, Powdered Cellulose, Chicken Fat, Chicken Liver Flavor, Potassium Alginate, Calcium Chloride, Monosodium Phosphate, Soybean Oil, Dicalcium Phosphate, Guar Gum, L-Lysine, Calcium Lactate, Calcium Gluconate, Fructooligosaccharides, Psyllium Seed Husk, Taurine, Potassium Chloride, vitamins (Vitamin E Supplement, L-Ascorbyl-2-Polyphosphate (source of Vitamin C), Thiamine Mononitrate, Niacin Supplement, Pyridoxine Hydrochloride, Calcium Pantothenate, Vitamin B12 Supplement, Riboflavin Supplement, Biotin, Vitamin D3 Supplement, Folic Acid), Choline Chloride, Sodium Tripolyphosphate, Magnesium Oxide, minerals (Zinc Oxide, Ferrous Sulfate, Copper Sulfate, Manganous Oxide, Calcium Iodate), Beta-Carotene.	can	stew	adult	hill's	wet food	pea-free veterinary diet		% moisture max estimated	53.788285867813	18.80709296077378	27.404621171413226	0.02346830985915493	140.80985915492957
Purina ONE Urinary Tract Health Adult Formula Dry Cat Food, 16-lb bag	https://www.chewy.com/purina-one-urinary-tract-health-adult/dp/33830	21.6	Corn Gluten Meal, Ground Yellow Corn, Chicken, Brewers Rice, Wheat Flour, Animal Fat Preserved with Mixed-Tocopherols, Dried Egg Product, Phosphoric Acid, Calcium Carbonate, Potassium Chloride, Animal Digest, Sodium Caseinate, L-Lysine Monohydrochloride, Dried Whey, Choline Chloride, Defluorinated Phosphate, Salt, Taurine, Zinc Sulfate, Ferrous Sulfate, Vitamin E Supplement, Niacin, Manganese Sulfate, Citric Acid, Vitamin A Supplement, Calcium Pantothenate, Thiamine Mononitrate, Copper Sulfate, Riboflavin Supplement, Vitamin B-12 Supplement, Pyridoxine Hydrochloride, Folic Acid, Vitamin D-3 Supplement, Calcium Iodate, Biotin, Menadione Sodium Bisulfite Complex (Source of Vitamin K Activity), Sodium Selenite. P-4158.			adult	purina	dry food	high-protein			36.4353475706315	32.115319155233905	31.449333274134585	0.0006901808485972642	4.1410850915835855
Fancy Feast Creamy Delights Tuna Feast in a Creamy Sauce Canned Cat Food, 3-oz, case of 24	https://www.chewy.com/fancy-feast-creamy-delights-tuna/dp/155469	15.36	Fish Broth, Tuna, Wheat Gluten, Liver, Chicken, Meat By-Products, Corn Starch-Modified, Milk, Artificial and Natural Flavors, Salt, Tricalcium Phosphate, Added Color, Soy Protein Concentrate, Potassium Chloride, Taurine, Choline Chloride, Magnesium Sulfate, Mono and Dicalcium Phosphate, Red 3, Thiamine Mononitrate, Vitamin E Supplement, Zinc Sulfate, Ferrous Sulfate, Niacin, Calcium Pantothenate, Vitamin A Supplement, Menadione Sodium Bisulfite Complex (Vitamin K), Copper Sulfate, Manganese Sulfate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin B-12 Supplement, Biotin, Folic Acid, Vitamin D-3 Supplement, Potassium Iodide. A-7037.	can	chunks in gravy	adult	purina	wet food				13.382754584471336	60.085836909871226	26.531408505657428	0.008205128205128205	49.230769230769226
Blue Buffalo Wilderness Indoor Chicken Recipe Grain-Free Dry Cat Food, 11-lb bag	https://www.chewy.com/blue-buffalo-wilderness-indoor/dp/112774	36.98	Deboned Chicken, Chicken Meal, Pea Protein, Peas, Tapioca Starch, Chicken Fat (preserved with Mixed Tocopherols), Dried Egg Product, Menhaden Fish Meal (source of Omega 3 Fatty Acids), Flaxseed (source of Omega 6 Fatty Acids), Powdered Cellulose, Natural Flavor, Pea Fiber, Dicalcium Phosphate, DL-Methionine, Choline Chloride, Calcium Chloride, Potassium Chloride, Direct Dehydrated Alfalfa Pellets, Potatoes, Taurine, Dried Chicory Root, Calcium Sulfate, Potassium Sulfate, Alfalfa Nutrient Concentrate, Calcium Carbonate, Salt, preserved with Mixed Tocopherols, Sweet Potatoes, Carrots, Vegetable Juice for color, Ferrous Sulfate, Niacin (Vitamin B3), Iron Amino Acid Chelate, Zinc Amino Acid Chelate, Zinc Sulfate, Vitamin E Supplement, Blueberries, Cranberries, Barley Grass, Parsley, Turmeric, Dried Kelp, Yucca Schidigera Extract, Copper Sulfate, Thiamine Mononitrate (Vitamin B1), Copper Amino Acid Chelate, L-Carnitine, L-Ascorbyl-2-Polyphosphate (source of Vitamin C), L-Lysine, Biotin (Vitamin B7), Vitamin A Supplement, Manganese Sulfate, Manganese Amino Acid Chelate, Pyridoxine Hydrochloride (Vitamin B6), Calcium Pantothenate (Vitamin B5), Riboflavin (Vitamin B2), Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid (Vitamin B9), Dried Yeast, Dried Enterococcus faecium fermentation product, Dried Lactobacillus acidophilus fermentation product, Dried Aspergillus niger fermentation extract, Dried Trichoderma longibrachiatum fermentation extract, Dried Bacillus subtilis fermentation extract, Calcium Iodate, Sodium Selenite, Oil of Rosemary.			adult	blue wilderness	dry food	high-protein indoor grain-free no corn no wheat no soy			28.642482923270773	35.28085416804828	36.076662908680944	0.002019288774423615	12.115732646541689
Fancy Feast Creamy Delights Chicken Feast in a Creamy Sauce Canned Cat Food, 3-oz, case of 24	https://www.chewy.com/fancy-feast-creamy-delights-chicken/dp/155447	15.36	Poultry Broth, Chicken, Liver, Wheat Gluten, Meat By-Products, Corn Starch-Modified, Milk, Artificial and Natural Flavors, Salt, Added Color, Tricalcium Phosphate, Soy Protein Concentrate, Potassium Chloride, Taurine, Magnesium Sulfate, Mono and Dicalcium Phosphate, Choline Chloride, Thiamine Mononitrate, Vitamin E Supplement, Zinc Sulfate, Ferrous Sulfate, Niacin, Calcium Pantothenate, Vitamin A Supplement, Copper Sulfate, Menadione Sodium Bisulfite Complex (Vitamin K), Manganese Sulfate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin B-12 Supplement, Biotin, Folic Acid, Vitamin D-3 Supplement, Potassium Iodide. A-7039.	can	chunks in gravy	adult	purina	wet food				13.382754584471336	60.085836909871226	26.531408505657428	0.007901234567901235	47.40740740740741
Friskies Extra Gravy Pate with Chicken in Savory Gravy Canned Cat Food, 5.5-oz, case of 24	https://www.chewy.com/friskies-extra-gravy-pate-chicken-in/dp/169472	12.96	Meat By-Products, Water Sufficient For Processing, Poultry By-Products, Chicken, Fish, Artificial And Natural Flavors, Carrageenan, Added Color, Calcium Sulfate, Guar Gum, Potassium Chloride, Salt, Magnesium Sulfate, Mono And Dicalcium Phosphate, Taurine, Choline Chloride, Zinc Sulfate, Thiamine Mononitrate, Vitamin E Supplement, Ferrous Sulfate, Niacin, Copper Sulfate, Manganese Sulfate, Calcium Pantothenate, Vitamin A Supplement, Menadione Sodium Bisulfite Complex (Vitamin K), Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin B-12 Supplement, Biotin, Folic Acid, Vitamin D-3  Supplement, Potassium Iodide. A627017.	can	pate	adult	purina	wet food				2.1852237252861735	38.84842178286506	58.96635449184875	0.0033750000000000004	20.25
Fancy Feast Medleys White Meat Chicken Florentine Canned Cat Food, 3-oz, case of 24	https://www.chewy.com/fancy-feast-medleys-white-meat/dp/103766	22.74	Poultry Broth, Chicken Wheat Gluten, Liver, Meat By-Products, Spinach, Turkey, Corn Starch-Modified, Artificial and Natural flavors, Dicalcium Phosphate, Added Color, Salt, Soy Protein Concentrate, Potassium Chloride, Taurine, Choline Chloride, Magnesium Sulfate, Thiamine Mononitrate, Vitamin E Supplement, Zinc Sulfate, Ferrous Sulfate, Niacin, Calcium Pantothenate, Vitamin A Supplement, Copper Sulfate, Menadione Sodium Bisulfite Complex (Source of Vitamin K Activity), Manganese Sulfate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin b-12 Supplement, Biotin, Folic Acid, Vitamin D-3 Supplement, Potassium Iodide. B-6700.	can	chunks in gravy	adult	purina	wet food				10.950661853188944	61.7729643000401	27.27637384677095	0.01334507042253521	80.07042253521126
